Searches,Filters,Shortlist,Enquiries,Photoclicks,PageView,Result
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
1,16,0,1,0,5,1
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,11,0,0,0,5,1
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,6,0,2,3,5,1
0,0,0,1,0,1,0
1,5,0,2,0,5,1
1,5,0,2,0,5,1
0,5,0,1,0,5,1
0,4,0,3,1,5,1
0,0,0,1,0,1,0
1,3,0,1,3,5,1
1,3,0,4,0,5,1
1,2,0,3,0,5,1
0,2,0,1,0,5,1
0,2,0,1,0,5,1
0,0,0,1,0,1,0
0,0,0,1,0,1,0
1,1,0,1,0,5,1
1,1,0,1,0,5,1
0,1,0,2,11,5,1
0,1,0,3,2,5,1
0,1,0,1,1,5,1
0,1,0,2,0,5,1
0,1,0,1,0,5,1
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,3,1,1,5,1
0,0,1,0,6,5,1
4,0,0,1,1,5,1
4,0,0,6,0,5,1
2,0,0,2,0,5,1
2,0,0,0,0,5,1
1,0,0,4,0,5,1
1,0,0,1,0,5,1
0,0,0,3,5,5,1
0,0,0,1,4,5,1
0,0,0,1,4,5,1
0,0,0,0,4,5,1
0,0,0,2,3,5,1
0,0,0,2,3,5,1
0,0,0,1,3,5,1
0,0,0,1,3,5,1
0,0,0,1,3,5,1
0,0,0,1,3,5,1
0,0,0,1,2,5,1
0,0,0,1,2,5,1
0,0,0,1,2,5,1
0,0,0,1,2,5,1
0,0,0,0,2,5,1
0,0,0,0,2,5,1
0,0,0,0,2,5,1
0,0,0,4,1,5,1
0,0,0,3,1,5,1
0,0,0,3,1,5,1
0,0,0,3,1,5,1
0,0,0,2,1,5,1
0,0,0,2,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,1,1,5,1
0,0,0,0,1,5,1
0,0,0,18,0,5,1
0,0,0,5,0,5,1
0,0,0,4,0,5,1
0,0,0,3,0,5,1
0,0,0,3,0,5,1
0,0,0,3,0,5,1
0,0,0,3,0,5,1
0,0,0,3,0,5,1
0,0,0,3,0,5,1
0,0,0,2,0,5,1
0,0,0,2,0,5,1
0,0,0,2,0,5,1
0,0,0,2,0,5,1
0,0,0,2,0,5,1
0,0,0,2,0,5,1
0,0,0,2,0,5,1
0,0,0,2,0,5,1
0,0,0,2,0,5,1
0,0,0,2,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,5,1
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
1,20,0,1,1,6,1
0,11,0,1,2,6,1
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
3,7,0,1,1,6,1
0,6,0,3,1,6,1
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,4,0,1,0,6,1
0,4,0,1,0,6,1
0,0,0,1,0,1,0
0,0,0,1,0,1,0
1,3,0,0,0,6,1
0,3,0,1,2,6,1
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
1,2,0,2,0,6,1
1,2,0,1,0,6,1
0,2,0,1,2,6,1
0,2,0,0,0,6,1
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
1,1,0,1,0,6,1
0,1,0,5,1,6,1
0,1,0,1,1,6,1
0,1,0,1,1,6,1
0,1,0,1,0,6,1
0,1,0,1,0,6,1
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,3,1,6,6,1
0,0,3,2,3,6,1
7,0,0,0,0,6,1
3,0,0,2,4,6,1
1,0,0,1,3,6,1
1,0,0,3,1,6,1
1,0,0,1,1,6,1
1,0,0,3,0,6,1
1,0,0,1,0,6,1
1,0,0,1,0,6,1
1,0,0,0,0,6,1
1,0,0,0,0,6,1
0,0,0,0,39,6,1
0,0,0,1,10,6,1
0,0,0,1,9,6,1
0,0,0,1,8,6,1
0,0,0,1,7,6,1
0,0,0,1,6,6,1
0,0,0,1,5,6,1
0,0,0,1,5,6,1
0,0,0,1,4,6,1
0,0,0,1,4,6,1
0,0,0,1,4,6,1
0,0,0,4,3,6,1
0,0,0,1,3,6,1
0,0,0,1,3,6,1
0,0,0,1,3,6,1
0,0,0,1,3,6,1
0,0,0,5,2,6,1
0,0,0,3,2,6,1
0,0,0,2,2,6,1
0,0,0,1,2,6,1
0,0,0,0,2,6,1
0,0,0,4,1,6,1
0,0,0,3,1,6,1
0,0,0,2,1,6,1
0,0,0,2,1,6,1
0,0,0,2,1,6,1
0,0,0,2,1,6,1
0,0,0,1,1,6,1
0,0,0,1,1,6,1
0,0,0,1,1,6,1
0,0,0,1,1,6,1
0,0,0,1,1,6,1
0,0,0,1,1,6,1
0,0,0,1,1,6,1
0,0,0,1,1,6,1
0,0,0,1,1,6,1
0,0,0,1,1,6,1
0,0,0,1,1,6,1
0,0,0,1,1,6,1
0,0,0,1,1,6,1
0,0,0,1,1,6,1
0,0,0,1,1,6,1
0,0,0,1,1,6,1
0,0,0,1,1,6,1
0,0,0,1,1,6,1
0,0,0,0,1,6,1
0,0,0,0,1,6,1
0,0,0,4,0,6,1
0,0,0,4,0,6,1
0,0,0,4,0,6,1
0,0,0,3,0,6,1
0,0,0,2,0,6,1
0,0,0,2,0,6,1
0,0,0,2,0,6,1
0,0,0,1,0,6,1
0,0,0,1,0,6,1
0,0,0,1,0,6,1
0,0,0,1,0,6,1
0,0,0,1,0,6,1
0,0,0,1,0,6,1
0,0,0,1,0,6,1
0,0,0,1,0,6,1
0,0,0,1,0,6,1
0,0,0,1,0,6,1
0,0,0,1,0,6,1
0,0,0,1,0,6,1
0,0,0,1,0,6,1
0,0,0,1,0,6,1
0,0,0,1,0,6,1
0,0,0,1,0,6,1
0,0,0,1,0,6,1
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,1,0,1,0
0,0,0,0,4,2,0
0,0,0,0,3,5,0
0,0,0,0,3,2,0
0,0,0,0,1,5,0
0,0,0,0,1,5,0
0,0,0,0,1,5,0
1,0,0,0,1,4,0
0,0,0,0,1,4,0
0,0,0,0,1,4,0
0,0,0,0,1,4,0
0,0,0,0,1,4,0
0,0,0,0,1,3,0
0,0,0,0,1,3,0
0,0,0,0,1,3,0
0,0,0,0,1,3,0
0,0,0,0,1,3,0
0,0,0,0,1,3,0
0,0,0,0,1,3,0
0,0,0,0,1,3,0
0,0,0,0,1,3,0
0,0,0,0,1,2,0
0,0,0,0,1,2,0
0,0,0,0,1,2,0
0,0,0,0,1,2,0
0,0,0,0,1,2,0
0,0,0,0,1,2,0
0,0,0,0,1,2,0
0,0,0,0,1,2,0
0,0,0,0,1,2,0
1,0,0,0,0,4,0
1,0,0,0,0,4,0
1,0,0,0,0,3,0
1,0,0,0,0,3,0
1,0,0,0,0,3,0
1,0,0,0,0,2,0
1,0,0,0,0,2,0
1,0,0,0,0,2,0
8,19,0,2,0,7,1
0,15,0,4,0,7,1
0,12,0,1,1,7,1
1,11,0,2,2,7,1
0,8,0,1,0,7,1
0,7,0,3,0,7,1
0,6,0,1,4,7,1
0,6,0,1,0,7,1
0,5,0,2,0,7,1
1,4,0,1,3,7,1
1,4,0,6,0,7,1
1,3,0,1,4,7,1
0,2,0,1,0,7,1
0,2,0,1,0,7,1
8,1,0,1,0,7,1
1,1,0,1,3,7,1
0,1,0,2,1,7,1
0,1,0,1,0,7,1
0,1,0,0,0,7,1
0,0,1,8,1,7,1
0,0,1,3,1,7,1
1,0,0,1,2,7,1
1,0,0,1,2,7,1
1,0,0,1,1,7,1
1,0,0,0,1,7,1
1,0,0,2,0,7,1
1,0,0,1,0,7,1
1,0,0,1,0,7,1
0,0,0,5,21,7,1
0,0,0,3,8,7,1
0,0,0,1,8,7,1
0,0,0,1,8,7,1
0,0,0,1,6,7,1
0,0,0,3,5,7,1
0,0,0,3,4,7,1
0,0,0,2,4,7,1
0,0,0,1,4,7,1
0,0,0,1,4,7,1
0,0,0,3,3,7,1
0,0,0,1,3,7,1
0,0,0,1,3,7,1
0,0,0,1,3,7,1
0,0,0,1,2,7,1
0,0,0,0,2,7,1
0,0,0,2,1,7,1
0,0,0,2,1,7,1
0,0,0,2,1,7,1
0,0,0,2,1,7,1
0,0,0,1,1,7,1
0,0,0,1,1,7,1
0,0,0,1,1,7,1
0,0,0,1,1,7,1
0,0,0,1,1,7,1
0,0,0,1,1,7,1
0,0,0,1,1,7,1
0,0,0,1,1,7,1
0,0,0,1,1,7,1
0,0,0,1,1,7,1
0,0,0,1,1,7,1
0,0,0,0,1,7,1
0,0,0,0,1,7,1
0,0,0,22,0,7,1
0,0,0,7,0,7,1
0,0,0,5,0,7,1
0,0,0,4,0,7,1
0,0,0,3,0,7,1
0,0,0,3,0,7,1
0,0,0,3,0,7,1
0,0,0,3,0,7,1
0,0,0,3,0,7,1
0,0,0,3,0,7,1
0,0,0,3,0,7,1
0,0,0,2,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,0,0,1,0,7,1
0,17,0,1,3,8,1
0,16,0,1,2,8,1
0,10,0,0,1,8,1
7,6,0,5,0,8,1
0,6,0,1,0,8,1
0,5,0,1,0,8,1
0,4,0,1,1,8,1
0,4,0,1,1,8,1
0,3,0,3,0,8,1
0,3,0,1,0,8,1
3,2,0,3,0,8,1
0,2,0,1,3,8,1
1,1,0,1,0,8,1
0,1,0,1,0,8,1
0,1,0,1,0,8,1
0,1,0,1,0,8,1
1,0,1,1,0,8,1
0,0,1,1,3,8,1
5,0,0,0,0,8,1
4,0,0,1,1,8,1
3,0,0,2,4,8,1
1,0,0,1,3,8,1
1,0,0,0,1,8,1
1,0,0,3,0,8,1
0,0,0,2,13,8,1
0,0,0,1,9,8,1
0,0,0,3,8,8,1
0,0,0,1,7,8,1
0,0,0,3,3,8,1
0,0,0,3,3,8,1
0,0,0,3,3,8,1
0,0,0,1,3,8,1
0,0,0,1,3,8,1
0,0,0,1,3,8,1
0,0,0,3,2,8,1
0,0,0,1,2,8,1
0,0,0,0,2,8,1
0,0,0,8,1,8,1
0,0,0,4,1,8,1
0,0,0,2,1,8,1
0,0,0,2,1,8,1
0,0,0,2,1,8,1
0,0,0,2,1,8,1
0,0,0,1,1,8,1
0,0,0,1,1,8,1
0,0,0,1,1,8,1
0,0,0,1,1,8,1
0,0,0,1,1,8,1
0,0,0,1,1,8,1
0,0,0,1,1,8,1
0,0,0,1,1,8,1
0,0,0,6,0,8,1
0,0,0,4,0,8,1
0,0,0,4,0,8,1
0,0,0,3,0,8,1
0,0,0,3,0,8,1
0,0,0,3,0,8,1
0,0,0,1,0,8,1
0,0,0,1,0,8,1
0,0,0,1,0,8,1
0,0,0,1,0,8,1
0,0,0,1,0,8,1
0,0,0,1,0,8,1
0,0,0,1,0,8,1
0,0,0,1,0,8,1
0,0,0,1,0,8,1
0,0,0,1,0,8,1
0,0,0,1,0,8,1
0,0,0,1,0,8,1
0,0,0,1,0,8,1
10,24,0,1,2,9,1
1,22,0,3,0,9,1
0,12,0,1,2,9,1
3,10,0,0,3,9,1
3,6,0,1,1,9,1
0,6,0,2,0,9,1
0,4,0,1,1,9,1
1,3,0,2,0,9,1
0,3,0,2,0,9,1
0,3,0,1,0,9,1
1,2,0,4,1,9,1
0,2,0,1,7,9,1
0,1,0,6,0,9,1
0,0,15,1,1,9,1
0,0,4,1,0,9,1
0,0,1,2,1,9,1
1,0,0,2,3,9,1
1,0,0,0,2,9,1
1,0,0,1,1,9,1
1,0,0,1,0,9,1
1,0,0,1,0,9,1
1,0,0,0,0,9,1
0,0,0,1,11,9,1
0,0,0,1,10,9,1
0,0,0,1,10,9,1
0,0,0,1,9,9,1
0,0,0,1,9,9,1
0,0,0,1,7,9,1
0,0,0,3,6,9,1
0,0,0,2,4,9,1
0,0,0,1,4,9,1
0,0,0,3,3,9,1
0,0,0,1,3,9,1
0,0,0,4,1,9,1
0,0,0,3,1,9,1
0,0,0,3,1,9,1
0,0,0,3,1,9,1
0,0,0,2,1,9,1
0,0,0,1,1,9,1
0,0,0,1,1,9,1
0,0,0,1,1,9,1
0,0,0,1,1,9,1
0,0,0,1,1,9,1
0,0,0,1,1,9,1
0,0,0,1,1,9,1
0,0,0,1,1,9,1
0,0,0,3,0,9,1
0,0,0,3,0,9,1
0,0,0,1,0,9,1
0,0,0,1,0,9,1
0,0,0,1,0,9,1
0,0,0,1,0,9,1
0,0,0,1,0,9,1
0,0,0,1,0,9,1
0,0,0,1,0,9,1
0,0,0,1,0,9,1
1,11,0,0,1,10,1
1,8,0,0,0,10,1
1,6,0,3,0,10,1
0,6,0,1,3,10,1
0,3,0,1,8,10,1
0,3,0,1,0,10,1
0,2,0,3,1,10,1
0,2,0,3,0,10,1
1,1,0,1,0,10,1
1,1,0,1,0,10,1
0,1,0,3,3,10,1
0,1,0,1,1,10,1
0,1,0,2,0,10,1
0,0,2,1,0,10,1
3,0,0,1,3,10,1
3,0,0,1,2,10,1
2,0,0,1,0,10,1
1,0,0,1,14,10,1
1,0,0,1,9,10,1
1,0,0,1,4,10,1
1,0,0,1,1,10,1
1,0,0,0,1,10,1
1,0,0,3,0,10,1
0,0,0,1,12,10,1
0,0,0,1,9,10,1
0,0,0,6,6,10,1
0,0,0,1,5,10,1
0,0,0,1,5,10,1
0,0,0,2,3,10,1
0,0,0,1,3,10,1
0,0,0,1,3,10,1
0,0,0,1,2,10,1
0,0,0,1,2,10,1
0,0,0,1,2,10,1
0,0,0,3,1,10,1
0,0,0,3,1,10,1
0,0,0,2,1,10,1
0,0,0,2,1,10,1
0,0,0,1,1,10,1
0,0,0,1,1,10,1
0,0,0,1,1,10,1
0,0,0,0,1,10,1
0,0,0,4,0,10,1
0,0,0,3,0,10,1
0,0,0,2,0,10,1
0,0,0,2,0,10,1
0,0,0,1,0,10,1
0,0,0,1,0,10,1
0,16,0,3,9,11,1
0,14,0,0,0,11,1
0,6,0,0,2,11,1
0,4,0,1,0,11,1
0,3,0,2,6,11,1
0,3,0,1,0,11,1
5,2,0,3,1,11,1
1,2,0,5,4,11,1
0,2,0,4,1,11,1
0,2,0,2,0,11,1
0,1,0,0,0,11,1
6,0,0,1,0,11,1
4,0,0,4,0,11,1
3,0,0,1,0,11,1
1,0,0,2,1,11,1
1,0,0,3,0,11,1
1,0,0,1,0,11,1
1,0,0,1,0,11,1
1,0,0,1,0,11,1
1,0,0,0,0,11,1
0,0,0,1,10,11,1
0,0,0,1,7,11,1
0,0,0,1,6,11,1
0,0,0,1,6,11,1
0,0,0,2,5,11,1
0,0,0,1,5,11,1
0,0,0,5,4,11,1
0,0,0,1,4,11,1
0,0,0,4,3,11,1
0,0,0,4,1,11,1
0,0,0,3,1,11,1
0,0,0,2,1,11,1
0,0,0,1,1,11,1
0,0,0,1,1,11,1
0,0,0,0,1,11,1
0,0,0,3,0,11,1
0,0,0,3,0,11,1
0,0,0,3,0,11,1
0,0,0,3,0,11,1
0,0,0,1,0,11,1
0,0,0,1,0,11,1
0,0,0,1,0,11,1
0,0,0,1,0,11,1
1,14,0,1,0,12,1
3,12,1,1,4,12,1
0,10,0,3,1,12,1
0,6,0,1,4,12,1
0,3,0,2,1,12,1
1,2,0,0,19,12,1
1,2,0,1,2,12,1
0,2,0,1,1,12,1
1,1,0,1,3,12,1
1,1,0,4,0,12,1
0,1,0,1,3,12,1
0,1,0,1,1,12,1
0,0,5,1,9,12,1
1,0,1,2,5,12,1
3,0,0,2,0,12,1
1,0,0,0,3,12,1
1,0,0,2,1,12,1
1,0,0,2,0,12,1
0,0,0,6,11,12,1
0,0,0,2,7,12,1
0,0,0,2,6,12,1
0,0,0,1,3,12,1
0,0,0,3,1,12,1
0,0,0,2,1,12,1
0,0,0,2,1,12,1
0,0,0,2,1,12,1
0,0,0,1,1,12,1
0,0,0,1,1,12,1
0,0,0,1,1,12,1
